item_id,is_eligible_search,is_eligible_checkout,gtin,mpn,identifier_exists,title,description,url,brand,condition,product_category,material,dimensions,length,width,height,dimensions_unit,weight,item_weight_unit,age_group,image_url,additional_image_urls,video_url,model_3d_url,price,sale_price,sale_price_start_date,sale_price_end_date,unit_pricing_measure,pricing_trend,availability,availability_date,expiration_date,pickup_method,pickup_sla,group_id,listing_has_variations,variant_dict,item_group_title,color,size,size_system,gender,offer_id,custom_variant1_category,custom_variant1_option,custom_variant2_category,custom_variant2_option,custom_variant3_category,custom_variant3_option,shipping,is_digital,seller_name,marketplace_seller,seller_url,seller_privacy_policy,seller_tos,accepts_returns,return_deadline_in_days,accepts_exchanges,return_policy,popularity_score,return_rate,warning,age_restriction,review_count,star_rating,store_review_count,store_star_rating,q_and_a,reviews,related_product_id,relationship_type,target_countries,store_country,geo_price,geo_availability
ALG,,,,,,Roseau commun - Lu gen - 1 Petit Sachet plante 100g,,https://calebasse.com/produits/lu-gen-roseau-commun-5040?product=7263,,,,,,,,,,,,,,,,,"9,5 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASYEGL,,,,,,Feuille de mûrier - Sang ye - 1 flacon de 100 gélules -  50g,Rituel doux pour les yeux à intégrer à votre routine santé,https://calebasse.com/produits/sang-ye-feuille-de-murier-5248?product=4652,,,,,,,,,,,,,,,,,"26,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA272,,,,,,"100 aiguilles sans tube -0,30 x 60 mm - 1 boîte d’aiguilles siliconées",Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/100-aiguilles-sans-tube-030-x-60-mm-4600?product=6660,,,,,,,,,,,,,,,,,"2,9 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CQDHSWCP,,,,,,Qing dan hua shi wan - 1 flacon de poudre concentrée - 100g,Pour soutenir la fonction hépatique et biliaire.,https://calebasse.com/produits/qing-dan-hua-shi-wan-4122?product=5446,,,,,,,,,,,,,,,,,"38,9 EUR",,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CECW,,,,,,Er chen tang - 1 flacon de 100 gélules -  50g,Pour assécher le Tan.,https://calebasse.com/produits/er-chen-tang-4047?product=5135,,,,,,,,,,,,,,,,,"29,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHZAOGL,,,,,,Sargasse - Hai zao - 1 flacon de 100 gélules -  50g,Pour réduire l’apport calorique et faciliter la perte de poids.,https://calebasse.com/produits/hai-zao-sargasse-3806?product=4234,,,,,,,,,,,,,,,,,"26,9 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYDJ-E,,,,,,Morille du Yunnan – Reine des champignons – Yang du jun - Format Exception 20 g,Pour une immunité renforcée et une digestion harmonieuse,https://calebasse.com/produits/morille-du-yunnan-reine-des-champignons-yang-du-jun-5168?product=7463,,,,,,,,,,,,,,,,,"22,8 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OCOUGL,,,,,,Courge graine entière bio - 1 Grand Sachet plante 200g,Naturellement riche et plein de vitalité,https://calebasse.com/produits/courge-graine-entiere-bio-5191?product=7504,,,,,,,,,,,,,,,,,"13,5 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBZS,,,,,,Ba zheng san - 1 flacon de 100 gélules -  50g,Pour favoriser la miction.,https://calebasse.com/produits/ba-zheng-san-4489?product=5000,,,,,,,,,,,,,,,,,"26,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHQMEIX2,,,,,,Gomphrena prunier - Pour une peau éclatante et un regard reposé - Hong qiao mei - 2 Sachets plantes,"Antioxydant, apaisant, revitalisant. Pour préserver votre jeunesse, apaiser vos yeux fatigués et renforcer votre vitalité au quotidien.",https://calebasse.com/produits/hong-qiao-mei-gomphrena-prunier-3834?product=7444,,,,,,,,,,,,,,,,,"15,8 EUR","15,01 EUR",,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHJQ,,,,,,Poivre de Sichuan (Qing) - Hua jiao (qing) - 1 Petit Sachet plante 100g,,https://calebasse.com/produits/hua-jiao-qing-poivre-de-sichuan-qing-5032?product=7267,,,,,,,,,,,,,,,,,"9,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXFGLR100,,,,,,Gua lou ren - 1 Flacon poudre moulue 100g,Réservé aux professionnels uniquement,https://calebasse.com/produits/gua-lou-ren-4773?product=6970,,,,,,,,,,,,,,,,,"15,2 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYXYL,,,,,,Feuilles de Ginkgo - Yin xing ye - 1 Grand Sachet plante 260g,Pour une meilleure fonction cérébrale.,https://calebasse.com/produits/yin-xing-ye-feuilles-de-ginkgo-3954?product=4841,,,,,,,,,,,,,,,,,"29,99 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFLL,,,,,,Poria - Fu ling - 1 Grand Sachet plante 300g,Pour éliminer les excès d'eau et tonifier la Rate.,https://calebasse.com/produits/fu-ling-poria-3787?product=4168,,,,,,,,,,,,,,,,,"29,5 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJGENL,,,,,,Racines de Platycodon - Jie geng - 1 Grand Sachet plante 300g,Pour retrouver le confort respiratoire.,https://calebasse.com/produits/jie-geng-racines-de-platycodon-3776?product=4356,,,,,,,,,,,,,,,,,"31,5 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA241X11,,,,,,"100 aiguilles sans tube -0,16 x 15 mm - 10 boîtes d’aiguilles siliconées + 1 gratuite",Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/100-aiguilles-sans-tube-016-x-15-mm-4590?product=6582,,,,,,,,,,,,,,,,,29 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMSHL,,,,,,Rhododendron - Man shan hong - 1 Grand Sachet plante 200g,Pour retrouver le confort respiratoire.,https://calebasse.com/produits/man-shan-hong-rhododendron-3871?product=4506,,,,,,,,,,,,,,,,,"23,7 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA10093,,,,,,Livre - Initiation au massage chinois traditionnel - 1 livre,De Sendowski Yvonne,https://calebasse.com/produits/livre-initiation-au-massage-chinois-traditionnel-4863?product=7068,,,,,,,,,,,,,,,,,25 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADZ,,,,,,Fruits de jujube - Da zao - 1 Petit Sachet plante 100g,"Douceur sucrée, nourrissante et réconfortante. À déguster comme fruit sec, en infusion ou comme accompagnement gourmand.",https://calebasse.com/produits/da-zao-fruits-de-jujube-3755?product=4101,,,,,,,,,,,,,,,,,"10,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZGWCP,,,,,,Zuo gui wan - 1 flacon de poudre concentrée - 100g,Pour tonifier le Yin des Reins et rétablir l'harmonie Yin-Yang.,https://calebasse.com/produits/zuo-gui-wan-4204?product=5774,,,,,,,,,,,,,,,,,"38,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA214X11,,,,,,"Aiguilles sans tube -0,18 x 25 mm - 10 boîtes d'aiguilles siliconées sans anneaux - Zhong Yan Tai He + 1 gratuite
",Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/100-aiguilles-sans-tube-018-x-25-mm-4611?product=6745,,,,,,,,,,,,,,,,,29 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFZT,,,,,,Tisane Digestion des céréales - Fu zhi tang - 1 Petit Sachet plante 100g,Pour faciliter la digestion des céréales.,https://calebasse.com/produits/fu-zhi-tang-tisane-digestion-des-cereales-3977?product=4920,,,,,,,,,,,,,,,,,"9,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQSL,,,,,,Graines de Nénuphar épineux - Graines grillées - Qian shi - 1 Grand Sachet plante 300g,Pour retrouver le confort urinaire.,https://calebasse.com/produits/qian-shi-graines-de-nenuphar-epineux-graines-grillees-3895?product=4597,,,,,,,,,,,,,,,,,"29,5 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJYG,,,,,,Chanterelle - Ji you gu - 1 Petit Sachet plante 50g,Pour fortifier l’organisme.,https://calebasse.com/produits/ji-you-gu-chanterelle-4370?product=6265,,,,,,,,,,,,,,,,,"9,8 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYZRCP,,,,,,Graines d'Oxyphylle - Yi zhi ren - 1 flacon de poudre concentrée - 100g,Pour préserver la santé masculine.,https://calebasse.com/produits/yi-zhi-ren-graines-doxyphylle-3952?product=4831,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSFHOFM,,,,,,Combo Herbe d’Orge et extrait de feuilles de Mûrier - SuperGreen Equilibre Sucre - 1 boîte de poudre - 100 g,"Goût doux et végétal – un supergreen équilibrant, conçu pour soutenir la régulation naturelle du sucre, calmer les fringales et lisser les variations d’énergie au quotidien.",https://calebasse.com/produits/combo-herbe-dorge-et-extrait-de-feuilles-de-murier-supergreen-equilibre-sucre-5219?product=7594,,,,,,,,,,,,,,,,,"14,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA941-CP1012-01,,,,,,Grand pot en bambou - Zhu Xi Tong Te Da Hao - 1 Pièce,Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/zhu-xi-tong-te-da-hao-grand-pot-en-bambou-4964?product=7172,,,,,,,,,,,,,,,,,3 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADUZCP,,,,,,Eucomine - Du zhong - 1 flacon de poudre concentrée - 100g,Pour retrouver le confort.,https://calebasse.com/produits/du-zhong-eucomine-3777?product=4157,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATFLCP,,,,,,Salsepareille de Chine - Tu fu ling - 1 flacon de poudre concentrée - 100g,Pour détoxifier la peau.,https://calebasse.com/produits/tu-fu-ling-salsepareille-de-chine-3926?product=4718,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA735-03-AN6209,,,,,,Chercheur de point double tête - Shuang Tou Tan Xue Bi - 1 Pièce,Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/shuang-tou-tan-xue-bi-chercheur-de-point-double-tete-4937?product=7144,,,,,,,,,,,,,,,,,"6,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWHT,,,,,,Wu hei tang - 1 flacon de 100 gélules -  50g,Pour des cheveux nourris et pleins de vitalité.,https://calebasse.com/produits/wu-hei-tang-4783?product=6986,,,,,,,,,,,,,,,,,"27,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMSH,,,,,,Rhododendron - Man shan hong - 1 Petit Sachet plante 50g,Pour retrouver le confort respiratoire.,https://calebasse.com/produits/man-shan-hong-rhododendron-3871?product=4504,,,,,,,,,,,,,,,,,"7,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA372,,,,,,Boîte de moxibustion en bambou - Zhu zhi ai jiu he - 1 Pièce,Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/zhu-zhi-ai-jiu-he-boite-de-moxibustion-en-bambou-4566?product=6716,,,,,,,,,,,,,,,,,"6,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBRUYL,,,,,,Bruyère fleur / feuille coupée bio - 1 Grand Sachet plante 200g,Pour retrouver le confort urinaire.,https://calebasse.com/produits/bruyere-4298?product=6115,,,,,,,,,,,,,,,,,"18,5 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OCHICL,,,,,,Chicorée racine coupée bio - 1 Grand Sachet plante 200g,Pour faciliter le processus digestif.,https://calebasse.com/produits/chicoree-4306?product=6132,,,,,,,,,,,,,,,,,"13,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXFHP300,,,,,,Hou po - 1 Flacon poudre moulue 300g,Réservé aux professionnels uniquement ,https://calebasse.com/produits/hou-pu-4751?product=6927,,,,,,,,,,,,,,,,,"43,1 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF-28ANS-1,,,,,,Kits - Saveurs & Vitalité du quotidien - Kit Féminin,Un concentré de bien-être pour traverser chaque saison en pleine forme. ,https://calebasse.com/produits/surprise-du-jour-28-anniversaire-calebasse-5222?product=7600,,,,,,,,,,,,,,,,,"111,5 EUR","94,78 EUR",,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA402X10,,,,,,"Aiguilles couteau -0,60 x 75 mm - 10 boîtes d'aiguilles siliconées avec anneaux - Zhong Yan Tai He + 1 gratuite
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-060-x-75-mm-4659?product=6699,,,,,,,,,,,,,,,,,188 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBSZTT,,,,,,Tisane Confort articulaire - Bai shao zhi tong tang - 1 Petit Sachet plante 100g,Pour retrouver le confort articulaire.,https://calebasse.com/produits/bai-shao-zhi-tong-tang-tisane-confort-articulaire-3972?product=4914,,,,,,,,,,,,,,,,,"11,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXFYMC300,,,,,,Yi mu cao - 1 Flacon poudre moulue 300g,Réservé aux professionnels uniquement,https://calebasse.com/produits/yi-mu-cao-4771?product=6967,,,,,,,,,,,,,,,,,"40,1 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OCONSL,,,,,,Consoude racine coupée bio - 1 Grand Sachet plante 200g,Pour calmer les sensibilités articulaires.,https://calebasse.com/produits/consoude-4310?product=6139,,,,,,,,,,,,,,,,,"17,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASY,,,,,,Igname - Shan yao - 1 Petit Sachet plante 100g,Pour retrouver la forme.,https://calebasse.com/produits/shan-yao-igname-3913?product=4663,,,,,,,,,,,,,,,,,"10,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OCERF,,,,,,Cerfeuil - 1 Petit Sachet plante 100g,Pour soulager les inconforts digestifs.,https://calebasse.com/produits/cerfeuil-4305?product=6126,,,,,,,,,,,,,,,,,"8,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA951-CP2029,,,,,,Coffret de 12 ventouses avec pompe - Zhen Kong Ba Guan Qi - 1 lot,Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/zhen-kong-ba-guan-qi-coffret-de-12-ventouses-avec-pompe-4965?product=7173,,,,,,,,,,,,,,,,,"27,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECORUL-3,,,,,,Cordyceps Supérieur - Dong chong xia cao - 3 Unité Cordyceps,Pour booster l'énergie.,https://calebasse.com/produits/dong-chong-xia-cao-cordyceps-superieur-4472?product=6481,,,,,,,,,,,,,,,,,"112,9 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSDQJN,,,,,,Shi du qing jiao nang - 1 flacon de 100 gélules -  50g,Pour chasser l'Humidité.,https://calebasse.com/produits/shi-du-qing-jiao-nang-4144?product=5532,,,,,,,,,,,,,,,,,"28,9 EUR",,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D035,,,,,,Formule Sommeil - An mian wan - 1 flacon de 100 gélules -  50g,"Formule sans mélatonine, conçue pour favoriser un sommeil de qualité et réparateur. ",https://calebasse.com/produits/chai-hu-an-mian-wan-formule-sommeil-4255?product=5980,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJJS,,,,,,Herbe à chat du Japon - Jing jie sui - 1 Petit Sachet plante 50g,Pour soulager le coup de froid.,https://calebasse.com/produits/jing-jie-sui-herbe-a-chat-du-japon-3805?product=4382,,,,,,,,,,,,,,,,,"7,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGG,,,,,,Racines de Kudzu - Ge gen - 1 Petit Sachet plante 100g,Pour purifier l’organisme.,https://calebasse.com/produits/ge-gen-racines-de-kudzu-3842?product=4193,,,,,,,,,,,,,,,,,"9,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA725-05-GS7022,,,,,,Gua Sha Rose Quartz - Fen shui jing san jiao shuang kou xing gua sha ban - 1 pièce en quartz rose,Pour une peau éclatante et liftée.,https://calebasse.com/produits/fen-shui-jing-san-jiao-shuang-kou-xing-gua-sha-ban-fen-shui-jing-san-jiao-shuang-kou-xing-gua-sha-ban-4972?product=7456,,,,,,,,,,,,,,,,,"12,1 EUR","10,29 EUR",,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSJZWCP,,,,,,Si jun zi tang - 1 flacon de poudre concentrée - 100g,Pour harmoniser la Rate et l'Estomac.,https://calebasse.com/produits/si-jun-zi-tang-4153?product=5566,,,,,,,,,,,,,,,,,"44,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSAUL,,,,,,Saule - 1 Petit Sachet plante 100g,Pour apaiser les articulations sensibles.,https://calebasse.com/produits/saule-4362?product=6244,,,,,,,,,,,,,,,,,"9,6 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABDKL,,,,,,Graines de Cardamome - Bai dou kou - 1 Grand Sachet plante 200g,Pour apaiser les inconforts digestifs.,https://calebasse.com/produits/bai-dou-kou-graines-de-cardamome-3746?product=3962,,,,,,,,,,,,,,,,,"32,7 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA400,,,,,,"Aiguilles couteau -0,60 x 40 mm - 100 aiguilles siliconées avec anneaux  - Zhong Yan Tai He 
","Usage réservé aux professionnels uniquement. Attention, ce ne sont pas des aiguilles traditionnelles. Acheter seulement si vous savez manier des aiguilles-couteaux.",https://calebasse.com/produits/100-aiguilles-couteau-060-x-40-mm-4657?product=6694,,,,,,,,,,,,,,,,,"18,8 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYJTL,,,,,,Liane de renouée - Ye jiao teng - 1 Grand Sachet plante 300g,Pour un esprit reposé.,https://calebasse.com/produits/ye-jiao-teng-liane-de-renouee-3947?product=4809,,,,,,,,,,,,,,,,,"28,3 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGMQRCJ,,,,,,Gan mao qing re chong ji - 1 flacon de 100 gélules -  50g,Pour chasser le Vent.,https://calebasse.com/produits/gan-mao-qing-re-chong-ji-4056?product=5180,,,,,,,,,,,,,,,,,"27,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OEUCE,,,,,,Eucalyptus feuille coupée bio - 1 Petit Sachet plante 70g,"Purifiant et rafraîchissant, l’eucalyptus est une plante emblématique reconnue pour ses vertus respiratoires et détoxifiantes.",https://calebasse.com/produits/eucalyptus-feuille-coupee-bio-5227?product=7605,,,,,,,,,,,,,,,,,"7,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGCL,,,,,,Herbe d'Érode - Lao Guan cao - 1 Grand Sachet plante 160g,Pour détoxifier l’organisme.,https://calebasse.com/produits/lao-guan-cao-herbe-derode-4508?product=4427,,,,,,,,,,,,,,,,,"17,66 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXHXL,,,,,,Graines de Fenouil - Xiao hui xiang - 1 Grand Sachet plante 300g,Pour favoriser la santé du tube digestif.,https://calebasse.com/produits/xiao-hui-xiang-graines-de-fenouil-3941?product=4779,,,,,,,,,,,,,,,,,"28,6 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRCWCP,,,,,,Run chang wan - 1 flacon de poudre concentrée - 100g,Pour retrouver le confort.,https://calebasse.com/produits/run-chang-wan-4492?product=5482,,,,,,,,,,,,,,,,,"38,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA10131,,,,,,Livre - Cahiers cliniques d'acupuncture n°10 - 1 livre,De Jean-Pierre Roux et Bernard de Wurstemberger,https://calebasse.com/produits/livre-cahiers-cliniques-dacupuncture-n10-4995?product=7207,,,,,,,,,,,,,,,,,37 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHZYHT,,,,,,Hai zao yu hu tang - 1 flacon de 100 gélules -  50g,,https://calebasse.com/produits/hai-zao-yu-hu-tang-4715?product=6851,,,,,,,,,,,,,,,,,"30,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASML,,,,,,Arbre de Sappan - Su mu - 1 Grand Sachet plante 300g,Pour retrouver le confort.,https://calebasse.com/produits/su-mu-arbre-de-sappan-3921?product=4703,,,,,,,,,,,,,,,,,"29,5 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADUZ,,,,,,Eucomine - Du zhong - 1 Petit Sachet plante 100g,Pour retrouver le confort.,https://calebasse.com/produits/du-zhong-eucomine-3777?product=4154,,,,,,,,,,,,,,,,,"9,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA10006,,,,,,Livre - L'Acupuncture pratiquée en Chine - Tome 2,de Philippe Sionneau,https://calebasse.com/produits/livre-lacupuncture-pratiquee-en-chine-4787?product=6881,,,,,,,,,,,,,,,,,28 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFBEAUTEX2,,,,,,"Coffret Beauté à la Chinoise – Éclat & Détente - <strong style=""color:#BF2623;"">Offre exclusive 2026 :</strong> 2 coffrets beauté + 4 ventouses offertes",L’essentiel beauté à offrir (ou à s’offrir) pour révéler l’éclat intérieur et traverser l’hiver avec sérénité et beauté.,https://calebasse.com/produits/coffret-beaute-de-noel-eclat-and-detente-5231?product=7644,,,,,,,,,,,,,,,,,"137,96 EUR","110,37 EUR",,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA10046,,,,,,Livre - La cuisine des 4 saisons selon la médecine chinoise - 1 livre,de Michel Frey,https://calebasse.com/produits/livre-la-cuisine-des-4-saisons-selon-la-medecine-chinoise-4795?product=7007,,,,,,,,,,,,,,,,,"19,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA10054,,,,,,Livre - Les maux en mains - 1 livre,De Anne Ducasse ,https://calebasse.com/produits/livre-les-maux-en-mains-4794?product=7015,,,,,,,,,,,,,,,,,"18,25 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACQCCP,,,,,,Grand plantain - Che qian cao - 1 flacon de poudre concentrée - 100g,Pour retrouver le confort urinaire.,https://calebasse.com/produits/che-qian-cao-grand-plantain-3771?product=4044,,,,,,,,,,,,,,,,,"37,9 EUR",,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OISPA,,,,,,Ispaghul - 1 Petit Sachet plante 100g,Pour retrouver le confort intestinal.,https://calebasse.com/produits/ispaghul-4329?product=6178,,,,,,,,,,,,,,,,,"9,9 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OACHIL,,,,,,Achillée Millefeuille - 1 Grand Sachet plante 200g,Pour soulager les troubles digestifs.,https://calebasse.com/produits/achillee-millefeuille-4283?product=6083,,,,,,,,,,,,,,,,,"19,7 EUR",,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
